sender,sender_type,sender_id,timestamp,meta,ITI_value,choice,consent,diff_net_value,duration,ended_on,gain_color,left,left_side,loss_color,not_choice,picture_left,picture_right,points,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,pointsBlock,responded,response,response_action,right,right_side,switch_sides,time_commit,time_end,time_render,time_run,time_show,time_switch,totalPoints,totalPoints_practice,url
ITI,canvas.Screen,0_4_16_4,2022-07-13T16:47:12.679Z,,,,,6,499.3400000000256,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,523696,523680.34,523179.34,523198,523196.6,523695.94,,,
trial,flow.Sequence,0_4_16,2022-07-13T16:47:12.679Z,,,,,6,3583.600000000035,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,523696,523680.34,520079.48,520095,520096.74,523695.94,,,
fixation,canvas.Screen,0_4_17_0,2022-07-13T16:47:13.178Z,,,,,6,517.640000000014,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,524197,524180.34,523680.34,523697,523695.94,524213.58,,,
stimulus,canvas.Screen,0_4_17_1,2022-07-13T16:47:16.196Z,,,,,6,3016.039999999979,timeout,,0.455,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,,,,,,,,,,,,0.485,0.455,true,527214,527196.36,524180.34,524197,524213.58,527229.62,,,
choice,canvas.Screen,0_4_17_2,2022-07-13T16:47:16.198Z,,,0,,6,NaN,skipped,,,0.485,,0,,,0,,,,,,,54,false,timeout,,,0.455,true,527215,527196.36,,527215,,527229.62,,154,
timeout,canvas.Screen,0_4_17_3,2022-07-13T16:47:18.211Z,,,,,6,2000.5600000000559,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,529228,529213.58,527196.36,527216,527229.62,529230.18,,,
ITI,canvas.Screen,0_4_17_4,2022-07-13T16:47:18.712Z,,,,,6,499.89999999990687,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,true,529729,529712.84,529213.58,529229,529230.18,529730.08,,,
trial,flow.Sequence,0_4_17,2022-07-13T16:47:18.712Z,,,,,6,6016.899999999965,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,true,529729,529712.84,523680.34,523697,523695.94,529730.08,,,
fixation,canvas.Screen,0_4_18_0,2022-07-13T16:47:19.212Z,,,,,6,516.6600000000326,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,530230,530213.6,529712.84,529729,529730.08,530246.74,,,
stimulus,canvas.Screen,0_4_18_1,2022-07-13T16:47:22.228Z,,,,,6,3015.6999999999534,timeout,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D86.png,,,,,,,,,,,,0.515,0.485,true,533246,533229.58,530213.6,530230,530246.74,533262.44,,,
choice,canvas.Screen,0_4_18_2,2022-07-13T16:47:22.231Z,,,0,,6,NaN,skipped,,,0.515,,0,,,0,,,,,,,54,false,timeout,,,0.485,true,533249,533229.58,,533249,,533262.44,,154,
timeout,canvas.Screen,0_4_18_3,2022-07-13T16:47:24.245Z,,,,,6,2000.5400000000373,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,535262,535246.88,533229.58,533249,533262.44,535262.98,,,
ITI,canvas.Screen,0_4_18_4,2022-07-13T16:47:24.745Z,,,,,6,500.14000000001397,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,535762,535746.86,535246.88,535262,535262.98,535763.12,,,
trial,flow.Sequence,0_4_18,2022-07-13T16:47:24.745Z,,,,,6,6016.780000000028,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,535763,535746.86,529712.84,529729,529730.08,535763.12,,,
fixation,canvas.Screen,0_4_19_0,2022-07-13T16:47:25.244Z,,,,,6,516.359999999986,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,536262,536246.4,535746.86,535763,535763.12,536279.48,,,
stimulus,canvas.Screen,0_4_19_1,2022-07-13T16:47:28.261Z,,,,,6,3017.219999999972,timeout,,0.515,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D25.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D25.png,,,,,,,,,,,,0.545,0.515,true,539278,539263.48,536246.4,536262,536279.48,539296.7,,,
choice,canvas.Screen,0_4_19_2,2022-07-13T16:47:28.263Z,,,0,,6,NaN,skipped,,,0.545,,0,,,0,,,,,,,54,false,timeout,,,0.515,true,539281,539263.48,,539281,,539296.7,,154,
timeout,canvas.Screen,0_4_19_3,2022-07-13T16:47:30.278Z,,,,,6,1999.8600000001024,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,541295,541279.3,539263.48,539282,539296.7,541296.56,,,
ITI,canvas.Screen,0_4_19_4,2022-07-13T16:47:30.778Z,,,,,6,499.2399999999907,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,true,541796,541780.12,541279.3,541295,541296.56,541795.8,,,
trial,flow.Sequence,0_4_19,2022-07-13T16:47:30.778Z,,,,,6,6017,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,true,541796,541780.12,535746.86,535763,535763.12,541795.8,,,
fixation,canvas.Screen,0_4_20_0,2022-07-13T16:47:31.279Z,,,,,9,516.6599999999162,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,542296,542280.1,541780.12,541796,541795.8,542312.46,,,
stimulus,canvas.Screen,0_4_20_1,2022-07-13T16:47:34.294Z,,,,,9,3017.5,timeout,,0.53,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D90.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D90.png,,,,,,,,,,,,0.485,0.53,true,545312,545296.34,542280.1,542296,542312.46,545329.96,,,
choice,canvas.Screen,0_4_20_2,2022-07-13T16:47:34.296Z,,,0,,9,NaN,skipped,,,0.485,,0,,,0,,,,,,,54,false,timeout,,,0.53,true,545314,545296.34,,545313,,545329.96,,154,
timeout,canvas.Screen,0_4_20_3,2022-07-13T16:47:36.312Z,,,,,9,1999.9400000000605,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,547329,547313.38,545296.34,545314,545329.96,547329.9,,,
ITI,canvas.Screen,0_4_20_4,2022-07-13T16:47:36.812Z,,,,,9,499.4199999999255,timeout,,,0.485,,,,,,,,,,,,,,,,,0.53,true,547829,547812.8,547313.38,547329,547329.9,547829.32,,,
trial,flow.Sequence,0_4_20,2022-07-13T16:47:36.812Z,,,,,9,6017,completion,,,0.485,,,,,,,,,,,,,,,,,0.53,true,547829,547812.8,541780.12,541796,541795.8,547829.32,,,
fixation,canvas.Screen,0_4_21_0,2022-07-13T16:47:37.311Z,,,,,18,517.2600000000093,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,548329,548313.34,547812.8,547829,547829.32,548346.58,,,
stimulus,canvas.Screen,0_4_21_1,2022-07-13T16:47:40.329Z,,,,,18,3015.840000000084,timeout,,0.455,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D19.png,,,,,,,,,,,,0.545,0.455,true,551346,551329.96,548313.34,548329,548346.58,551362.42,,,
choice,canvas.Screen,0_4_21_2,2022-07-13T16:47:40.333Z,,,0,,18,NaN,skipped,,,0.545,,0,,,0,,,,,,,54,false,timeout,,,0.455,true,551351,551329.96,,551350,,551362.42,,154,
timeout,canvas.Screen,0_4_21_3,2022-07-13T16:47:42.353Z,,,,,18,2017.1999999999534,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,553370,553346.62,551329.96,551352,551362.42,553379.62,,,
ITI,canvas.Screen,0_4_21_4,2022-07-13T16:47:42.861Z,,,,,18,499.2399999999907,timeout,,,0.545,,,,,,,,,,,,,,,,,0.455,true,553879,553863.26,553346.62,553370,553379.62,553878.86,,,
trial,flow.Sequence,0_4_21,2022-07-13T16:47:42.862Z,,,,,18,6033.9400000000605,completion,,,0.545,,,,,,,,,,,,,,,,,0.455,true,553880,553863.26,547812.8,547829,547829.32,553878.86,,,
fixation,canvas.Screen,0_4_22_0,2022-07-13T16:47:43.362Z,,,,,6,516.640000000014,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,554379,554363.28,553863.26,553880,553878.86,554395.5,,,
stimulus,canvas.Screen,0_4_22_1,2022-07-13T16:47:44.674Z,,,,,6,1274.5,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D40.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D40.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,555691,555670,554363.28,554380,554395.5,555694.34,,,
choice,canvas.Screen,0_4_22_2,2022-07-13T16:47:46.678Z,,,0.455,,6,2018.7200000000885,timeout,,,0.485,,0.485,,,9,,,,,,,63,,,,,0.455,false,557695,557678.76,555693.98,555694,555694.34,557713.06,,163,
timeout,canvas.Screen,0_4_22_3,2022-07-13T16:47:46.680Z,,,,,6,NaN,skipped,,,0.485,,,,,,,,,,,,,,,,,0.455,false,557697,557678.76,,557697,,557713.06,,,
ITI,canvas.Screen,0_4_22_4,2022-07-13T16:47:47.194Z,,,,,6,499.1799999999348,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,558212,558195.42,557678.76,557698,557713.06,558212.24,,,
trial,flow.Sequence,0_4_22,2022-07-13T16:47:47.194Z,,,,,6,4316.560000000056,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,558212,558195.42,553863.26,553880,553878.86,558212.24,,,
fixation,canvas.Screen,0_4_23_0,2022-07-13T16:47:47.695Z,,,,,12,516.7399999999907,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,558712,558696.54,558195.42,558213,558212.24,558728.98,,,
stimulus,canvas.Screen,0_4_23_1,2022-07-13T16:47:48.343Z,,,,,12,611.0200000000186,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D3.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D3.png,,,,,,,,,true,j,keypress(j),0.47,0.47,false,559360,559340,558696.54,558712,558728.98,559362.32,,,
choice,canvas.Screen,0_4_23_2,2022-07-13T16:47:50.345Z,,,0.47,,12,2016.6000000000931,timeout,,,0.53,,0.53,,,6,,,,,,,69,,,,,0.47,false,561362,561346.52,559361.98,559362,559362.32,561378.92,,169,
timeout,canvas.Screen,0_4_23_3,2022-07-13T16:47:50.346Z,,,,,12,NaN,skipped,,,0.53,,,,,,,,,,,,,,,,,0.47,false,561364,561346.52,,561364,,561378.92,,,
ITI,canvas.Screen,0_4_23_4,2022-07-13T16:47:50.862Z,,,,,12,500.79999999993015,timeout,,,0.53,,,,,,,,,,,,,,,,,0.47,false,561879,561863.14,561346.52,561364,561378.92,561879.72,,,
trial,flow.Sequence,0_4_23,2022-07-13T16:47:50.862Z,,,,,12,3650.9000000000233,completion,,,0.53,,,,,,,,,,,,,,,,,0.47,false,561880,561863.14,558195.42,558212,558212.24,561879.72,,,
pratice,flow.Loop,0_4,2022-07-13T16:47:50.863Z,,,,,,109747.48000000004,completion,,,,,,,,,,,,,,,,,,,,,,561880,561863.14,452115.3,452115,452115.66,561879.72,,,
show amount,html.Screen,0_5,2022-07-13T16:48:10.136Z,,,,,,19252.280000000028,response,,,,,,,,,,,,,,,,,Continue,click #Continue,,,,581153,581132,561863.14,561881,561879.72,581178.46,,,
first block,canvas.Screen,0_6,2022-07-13T16:48:16.149Z,,,,,,5965.540000000037,response,,,,,,,,,,,,,,,,,space,keypress(Space),,,,587166,587144,581151.8,581154,581178.46,587166.34,,,
fixation,canvas.Screen,0_7_0_0,2022-07-13T16:48:16.645Z,,,,,4,723.1199999999953,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,587662,587646.14,587165.96,587166,587166.34,587889.46,,,
stimulus,canvas.Screen,0_7_0_1,2022-07-13T16:48:19.462Z,,,,,4,2569.5400000000373,response,,0.53,0.53,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D19.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D19.png,,,,,,,,,true,j,keypress(j),0.51,0.51,false,590479,590459,587646.14,587889,587889.46,590483.08,,,
choice,canvas.Screen,0_7_0_2,2022-07-13T16:48:20.462Z,,,0.51,,4,996.2399999999907,timeout,,,0.53,,0.53,,,-2,-2,,,,,,,,,,,0.51,false,591478,591462.76,590482.72,590482,590483.08,591479.32,98,,
ITI,canvas.Screen,0_7_0_3,2022-07-13T16:48:20.961Z,,2255,,,4,499.9800000000978,timeout,,,0.53,,,,,,,,,,,,,,,,,0.51,false,591978,591962.56,591462.76,591478,591479.32,591979.3,,,
trial,flow.Sequence,0_7_0,2022-07-13T16:48:20.961Z,,,,,4,4796.2200000000885,completion,,,0.53,,,,,,,,,,,,,,,,,0.51,false,591978,591962.56,587165.96,587166,587166.34,591979.3,,,
fixation,canvas.Screen,0_7_1_0,2022-07-13T16:48:21.461Z,,,,,2,829,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,592478,592461.84,591962.56,591978,591979.3,592808.3,,,
stimulus,canvas.Screen,0_7_1_1,2022-07-13T16:48:25.343Z,,,,,2,3529.6999999999534,response,,0.505,0.505,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D34.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D34.png,,,,,,,,,true,f,keypress(f),0.495,0.495,false,596360,596338,592461.84,592808,592808.3,596362.86,,,
choice,canvas.Screen,0_7_1_2,2022-07-13T16:48:26.345Z,,,0.505,,2,998.859999999986,timeout,,,0.505,,0.495,,,-1,-3,,,,,,,,,,,0.495,false,597362,597346.02,596362.5,596362,596362.86,597361.72,97,,
ITI,canvas.Screen,0_7_1_3,2022-07-13T16:48:26.844Z,,2150,,,2,500.0999999999767,timeout,,,0.505,,,,,,,,,,,,,,,,,0.495,false,597860,597845.04,597346.02,597362,597361.72,597861.82,,,
trial,flow.Sequence,0_7_1,2022-07-13T16:48:26.844Z,,,,,2,5865.739999999991,completion,,,0.505,,,,,,,,,,,,,,,,,0.495,false,597861,597845.04,591962.56,591978,591979.3,597861.82,,,
fixation,canvas.Screen,0_7_2_0,2022-07-13T16:48:27.345Z,,,,,4,679.4600000000792,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,598362,598345.2,597845.04,597861,597861.82,598541.28,,,
stimulus,canvas.Screen,0_7_2_1,2022-07-13T16:48:47.004Z,,,,,4,19456.719999999972,response,,0.51,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D9.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D9.png,,,,,,,,,true,j,keypress(j),0.49,0.49,false,618020,617998,598345.2,598541,598541.28,618023.32,,,
choice,canvas.Screen,0_7_2_2,2022-07-13T16:48:48.087Z,,,0.49,,4,1155.0200000000186,timeout,,,0.51,,0.51,,,2,-1,,,,,,,,,,,0.49,false,619103,619012.32,618023.02,618023,618023.32,619178.34,99,,
ITI,canvas.Screen,0_7_2_3,2022-07-13T16:48:48.664Z,,2419,,,4,549.5600000000559,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,false,619681,619661.8,619012.32,619104,619178.34,619727.9,,,
trial,flow.Sequence,0_7_2,2022-07-13T16:48:48.665Z,,,,,4,21799.980000000098,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,false,619681,619661.8,597845.04,597861,597861.82,619727.9,,,
fixation,canvas.Screen,0_7_3_0,2022-07-13T16:48:49.210Z,,,,,2,696.7600000000093,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,620226,620212.36,619661.8,619682,619727.9,620424.66,,,
stimulus,canvas.Screen,0_7_3_1,2022-07-13T16:48:52.897Z,,,,,2,3470.3399999999674,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D75.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D75.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,623914,623895,620212.36,620425,620424.66,623916.68,,,
choice,canvas.Screen,0_7_3_2,2022-07-13T16:48:53.893Z,,,0.485,,2,994.9399999999441,timeout,,,0.495,,0.495,,,3,2,,,,,,,,,,,0.485,false,624910,624894.96,623916.3,623917,623916.68,624911.62,102,,
ITI,canvas.Screen,0_7_3_3,2022-07-13T16:48:54.394Z,,2991,,,2,500.5200000000186,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,625410,625395.62,624894.96,624910,624911.62,625412.14,,,
trial,flow.Sequence,0_7_3,2022-07-13T16:48:54.395Z,,,,,2,5667.719999999972,completion,,,0.495,,,,,,,,,,,,,,,,,0.485,false,625411,625395.62,619661.8,619681,619727.9,625412.14,,,
fixation,canvas.Screen,0_7_4_0,2022-07-13T16:48:54.893Z,,,,,2,681.6799999999348,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,625910,625895.62,625395.62,625412,625412.14,626093.82,,,
stimulus,canvas.Screen,0_7_4_1,2022-07-13T16:48:58.720Z,,,,,2,3623.180000000051,response,,0.505,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D35.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D35.png,,,,,,,,,true,j,keypress(j),0.515,0.505,true,629736,629717,625895.62,626094,626093.82,629740.66,,,
choice,canvas.Screen,0_7_4_2,2022-07-13T16:48:59.726Z,,,0.515,,2,1004.7799999999115,timeout,,,0.515,,0.505,,,-3,-1,,,,,,,,,,,0.505,true,630743,630728.36,629740.34,629740,629740.66,630745.44,99,,
ITI,canvas.Screen,0_7_4_3,2022-07-13T16:49:00.226Z,,2683,,,2,499.44000000006054,timeout,,,0.515,,,,,,,,,,,,,,,,,0.505,true,631243,631228.88,630728.36,630743,630745.44,631244.88,,,
trial,flow.Sequence,0_7_4,2022-07-13T16:49:00.226Z,,,,,2,5816.739999999991,completion,,,0.515,,,,,,,,,,,,,,,,,0.505,true,631243,631228.88,625395.62,625412,625412.14,631244.88,,,
fixation,canvas.Screen,0_7_5_0,2022-07-13T16:49:00.726Z,,,,,6,682.6800000000512,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,631743,631728.86,631228.88,631243,631244.88,631927.56,,,
stimulus,canvas.Screen,0_7_5_1,2022-07-13T16:49:01.986Z,,,,,6,1055.4399999999441,response,,0.485,0.515,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D12.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D12.png,,,,,,,,,true,f,keypress(f),0.515,0.485,true,633002,632983,631728.86,631928,631927.56,633005.62,,,
choice,canvas.Screen,0_7_5_2,2022-07-13T16:49:02.997Z,,,0.485,,6,1022.7600000000093,timeout,,,0.515,,0.515,,,3,2,,,,,,,,,,,0.485,true,634013,633995.5,633005.32,633006,633005.62,634028.38,102,,
ITI,canvas.Screen,0_7_5_3,2022-07-13T16:49:03.509Z,,2870,,,6,500.3399999999674,timeout,,,0.515,,,,,,,,,,,,,,,,,0.485,true,634526,634511.16,633995.5,634014,634028.38,634528.72,,,
trial,flow.Sequence,0_7_5,2022-07-13T16:49:03.509Z,,,,,6,3266.280000000028,completion,,,0.515,,,,,,,,,,,,,,,,,0.485,true,634527,634511.16,631228.88,631243,631244.88,634528.72,,,
fixation,canvas.Screen,0_7_6_0,2022-07-13T16:49:04.010Z,,,,,6,715.7600000000093,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,635027,635012.06,634511.16,634527,634528.72,635244.48,,,
stimulus,canvas.Screen,0_7_6_1,2022-07-13T16:49:05.754Z,,,,,6,1507.5200000000186,response,,0.545,0.545,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D92.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D92.png,,,,,,,,,true,j,keypress(j),0.515,0.515,false,636770,636752,635012.06,635235,635244.48,636778.7,,,
choice,canvas.Screen,0_7_6_2,2022-07-13T16:49:06.759Z,,,0.515,,6,999.6800000000512,timeout,,,0.545,,0.545,,,-3,-1,,,,,,,,,,,0.515,false,637775,637761.08,636773.38,636773,636778.7,637778.38,99,,
ITI,canvas.Screen,0_7_6_3,2022-07-13T16:49:07.260Z,,2627,,,6,499.2600000000093,timeout,,,0.545,,,,,,,,,,,,,,,,,0.515,false,638276,638262.12,637761.08,637776,637778.38,638277.64,,,
trial,flow.Sequence,0_7_6,2022-07-13T16:49:07.260Z,,,,,6,3733.4000000000233,completion,,,0.545,,,,,,,,,,,,,,,,,0.515,false,638276,638262.12,634511.16,634527,634528.72,638277.64,,,
fixation,canvas.Screen,0_7_7_0,2022-07-13T16:49:07.760Z,,,,,4,677.4799999999814,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,638776,638761.8,638262.12,638276,638277.64,638955.12,,,
stimulus,canvas.Screen,0_7_7_1,2022-07-13T16:49:08.798Z,,,,,4,841.8800000000047,response,,0.49,0.49,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D91.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D91.png,,,,,,,,,true,j,keypress(j),0.47,0.47,false,639815,639797,638761.8,638955,638955.12,639817.4,,,
choice,canvas.Screen,0_7_7_2,2022-07-13T16:49:09.792Z,,,0.47,,4,994.0799999999581,timeout,,,0.49,,0.49,,,6,5,,,,,,,,,,,0.47,false,640808,640794.34,639817.02,639817,639817.4,640811.48,105,,
ITI,canvas.Screen,0_7_7_3,2022-07-13T16:49:10.294Z,,2759,,,4,516.6800000000512,timeout,,,0.49,,,,,,,,,,,,,,,,,0.47,false,641310,641295.4,640794.34,640809,640811.48,641328.16,,,
trial,flow.Sequence,0_7_7,2022-07-13T16:49:10.294Z,,,,,4,3017.7600000000093,completion,,,0.49,,,,,,,,,,,,,,,,,0.47,false,641310,641295.4,638262.12,638276,638277.64,641328.16,,,
fixation,canvas.Screen,0_7_8_0,2022-07-13T16:49:10.810Z,,,,,6,678.2799999999115,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,641826,641812.04,641295.4,641310,641328.16,642006.44,,,
stimulus,canvas.Screen,0_7_8_1,2022-07-13T16:49:11.679Z,,,,,6,669.5600000000559,response,,0.485,0.485,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D54.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D54.png,,,,,,,,,true,j,keypress(j),0.455,0.455,false,642695,642676,641812.04,642007,642006.44,642697.2,,,
choice,canvas.Screen,0_7_8_2,2022-07-13T16:49:12.676Z,,,0.455,,6,997.2399999999907,timeout,,,0.485,,0.485,,,9,14,,,,,,,,,,,0.455,false,643692,643678.26,642696.88,642696,642697.2,643694.44,114,,
ITI,canvas.Screen,0_7_8_3,2022-07-13T16:49:13.176Z,,2416,,,6,500.8200000000652,timeout,,,0.485,,,,,,,,,,,,,,,,,0.455,false,644192,644177.76,643678.26,643692,643694.44,644195.26,,,
trial,flow.Sequence,0_7_8,2022-07-13T16:49:13.176Z,,,,,6,2849.5999999999767,completion,,,0.485,,,,,,,,,,,,,,,,,0.455,false,644192,644177.76,641295.4,641310,641328.16,644195.26,,,
fixation,canvas.Screen,0_7_9_0,2022-07-13T16:49:13.676Z,,,,,4,746.1199999999953,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,644693,644677.74,644177.76,644192,644195.26,644941.38,,,
stimulus,canvas.Screen,0_7_9_1,2022-07-13T16:49:16.474Z,,,,,4,2531.6199999999953,response,,0.49,0.51,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D91.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D91.png,,,,,,,,,true,f,keypress(f),0.51,0.49,true,647491,647473,644677.74,644941,644941.38,647496.54,,,
choice,canvas.Screen,0_7_9_2,2022-07-13T16:49:17.476Z,,,0.49,,4,1015.2600000000093,timeout,,,0.51,,0.51,,,2,16,,,,,,,,,,,0.49,true,648491,648477.62,647496.16,647496,647496.54,648511.8,116,,
ITI,canvas.Screen,0_7_9_3,2022-07-13T16:49:17.992Z,,2171,,,4,499.2399999999907,timeout,,,0.51,,,,,,,,,,,,,,,,,0.49,true,649008,648994.64,648477.62,648492,648511.8,649011.04,,,
trial,flow.Sequence,0_7_9,2022-07-13T16:49:17.992Z,,,,,4,4799.380000000005,completion,,,0.51,,,,,,,,,,,,,,,,,0.49,true,649009,648994.64,644177.76,644192,644195.26,649011.04,,,
fixation,canvas.Screen,0_7_10_0,2022-07-13T16:49:18.493Z,,,,,2,677.6799999999348,timeout,,,0.495,,,,,,,,,,,,,,,,,0.485,false,649509,649495.3,648994.64,649009,649011.04,649688.72,,,
stimulus,canvas.Screen,0_7_10_1,2022-07-13T16:49:20.565Z,,,,,2,1873.280000000028,response,,0.495,0.495,,,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D58.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D58.png,,,,,,,,,true,j,keypress(j),0.485,0.485,false,651580,651562,649495.3,649688,649688.72,651584,,,
choice,canvas.Screen,0_7_10_2,2022-07-13T16:49:21.559Z,,,0.485,,2,994.1800000000512,timeout,,,0.495,,0.495,,,3,19,,,,,,,,,,,0.485,false,652575,652560.86,651583.58,651583,651584,652578.18,119,,
