timestamp,gain_color,loss_color,left,right,choice,not_choice,diff_net_value,duration,responded,response,points,pointsBlock,points1Block,points2Block,points3Block,points4Block,points5Block,points6Block,response_action,picture_left,picture_right,subject_id,file,block,choice_corrected,not_choice_corrected,maximized_option
2022-07-13T16:49:37.926Z,yellow,blue,0.505,0.515,0.515,0.505,2,682.280000000028,true,j,-3,69,16,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D16.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D16.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.505,0
2022-07-13T16:49:41.875Z,yellow,blue,0.455,0.485,0.455,0.485,6,1746.57999999996,true,f,9,69,25,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.455blue1yellowb%3D1w%3D100v%3D57.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D57.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.455,0.485,1
2022-07-13T16:49:44.876Z,yellow,blue,0.515,0.485,0.485,0.515,6,794.579999999958,true,j,3,69,28,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D97.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D97.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.515,1
2022-07-13T16:49:49.092Z,yellow,blue,0.485,0.495,0.485,0.495,2,2020.33999999997,true,f,3,69,31,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D86.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D86.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.495,1
2022-07-13T16:49:51.844Z,yellow,blue,0.505,0.495,0.495,0.505,2,549.900000000023,true,j,1,69,32,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D30.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.495blue1yellowb%3D1w%3D100v%3D30.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.495,0.505,1
2022-07-13T16:49:54.676Z,yellow,blue,0.485,0.515,0.485,0.515,6,625.699999999953,true,f,3,69,35,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.485blue1yellowb%3D1w%3D100v%3D61.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D61.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.485,0.515,1
2022-07-13T16:49:57.543Z,yellow,blue,0.515,0.545,0.515,0.545,6,671.839999999967,true,f,-3,69,32,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D55.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.545blue1yellowb%3D1w%3D100v%3D55.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.545,1
2022-07-13T16:50:00.376Z,yellow,blue,0.51,0.53,0.51,0.53,4,629.760000000009,true,f,-2,69,30,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.51blue1yellowb%3D1w%3D100v%3D10.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.53blue1yellowb%3D1w%3D100v%3D10.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.51,0.53,1
2022-07-13T16:50:03.159Z,yellow,blue,0.47,0.49,0.47,0.49,4,573.280000000028,true,f,6,69,36,0,0,0,0,0,keypress(f),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.47blue1yellowb%3D1w%3D100v%3D85.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.49blue1yellowb%3D1w%3D100v%3D85.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.47,0.49,1
2022-07-13T16:50:06.260Z,yellow,blue,0.505,0.515,0.515,0.505,2,884.300000000047,true,j,-3,69,33,0,0,0,0,0,keypress(j),https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.505blue1yellowb%3D1w%3D100v%3D67.png,https://raw.githubusercontent.com/carero2/loss-perception/main/png/0.515blue1yellowb%3D1w%3D100v%3D67.png,1,./raw_data/Loss_perception_PARTICIPANT_SESSION_2022-07-13_19h06.19.493.csv,1,0.515,0.505,0
